District,Rotaract Club Name,Club ID,Club Status,Rotaract Role,Last Reported,Name,Address,Phone,Email,Online Account With My Rotary,Zone,Club Base,RI Zone
3012,Delhi Royals,218612,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3012,Delhi School of Professional Study & Research,89636,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3012,Delhi Vibrance,8823373,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3012,Ganaur,8824922,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3012,Ghaziabad Golf Links,8824849,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3012,Ghaziabad Metro,8823174,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3012,Ghaziabad Prime,222263,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3012,GVM ITM,218044,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3012,Hansraj College,217052,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3012,Ideal Institute of Management and Technology,8825931,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3012,IPEM Group of Institutions Ghaziabad,8827379,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3012,Noida Gen Z,8824852,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3012,Noida Youth,213222,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3012,O.P. Jindal Global University Alumnus,8823777,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3012,PGDAV (Eve) College,214944,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3012,Physiotherapy Scholars,216147,Active,Rotaract President,2023 - 2024,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3012,Ram Eesh Institute,215549,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3012,Rishihood University,8824011,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3012,Shaheed Sukhdev College of Business,216304,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,University,Zone 4
3012,Shatabdi Elite,8823168,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3012,Vaishali Excellence,8824093,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3012,Verve,216150,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,4,Community,Zone 4
3020,Aditya Degree College,8824456,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3020,Aikya Kakinada,218399,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3020,Atoma of Aditya Degree College,8826954,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3020,Idaya of Madonna College,8827164,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3020,Kakinada Yoda,8827051,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3020,KVSR Siddhartha College of Pharmaceutical Sciences,8826952,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3020,M. R. College,8823862,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3020,Naipunya Aditya Degree College Tuni,8826262,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3020,Phalguna Kshetram Vijayawada,8825926,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3020,Pragati Surampalem Central,212314,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3020,Rajiv Gandhi Institute of Law,212449,Active,Rotaract President,2020 - 2021,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3020,RK College,223102,Active,Rotaract President,2022 - 2023,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3020,RRC AEC Surampalem,8825286,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3020,Sanjeev Institute of Planning and Management,8824460,Active,Rotaract President,2021 - 2022,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3020,Vanitha Viveka Degree College Tuni,8826261,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3020,Visakha Sattelite City,47217,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3020,Vizag Couples PRISM,8825696,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3020,Vizag Diamonds,8825917,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3020,Vizag Elite,8824255,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,Community,Zone 7
3020,Yuvathi of VS Lakshmi Degree College,8826957,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,7,University,Zone 7
3030,Akola Midtown,213280,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3030,Chandrapur,5471,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3030,City Premier College,8826935,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,City Premier College of Management,8826838,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,Dada Ramchand Bakhru Sindhu Mahavidyalaya,218037,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,"Datta Meghe Medical College, Nagpur",8826367,Active,Rotaract President,2024 - 2025,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,Gandhi City Wardha,217343,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3030,"G H Raisoni College of Arts, Commerce and Science",8826686,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,G H Raisoni Law College,8827298,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,G H Raisoni University Amravati,8826688,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,Government College of Engineering Nagpur,8825315,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
3030,Hinganghat,8825328,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,Community,Zone 6
3030,JESITMR Nashik,8827231,Active,Rotaract President,2025 - 2026,Information Not Reported,Information Not Reported,Information Not Reported,Information Not Reported,N,6,University,Zone 6
