Business Unit,NF Cust Number,Club Name,Club Type,Club Base,Collector,District,Zone / Section,Billable Member Count,Country,No. Items, USD Outstanding ,Current Zone,Officer,Verify,Outstanding INR,outstanding,outstandingINR,outstandingUSD,isAtRisk,RI Zone
RTY IND BU,8827781,Sri Saraswathi Vidyanikethana,ROTARACT CLUB,University,Ruma Mondal,3191,7,18,India,1,99.56,7,Yes,Yes,9558,9558,9558,99.56,TRUE,Zone 7
RTY IND BU,8826053,R. V. University,ROTARACT CLUB,University,Ruma Mondal,3191,7,18,India,1,99.56,7,No,Yes,9558,9558,9558,99.56,TRUE,Zone 7
RTY IND BU,8826526,V.E.T First Grade College JP Nagar,ROTARACT CLUB,University,Ruma Mondal,3191,7,15,India,2,95.06,7,No,Yes,9126,9126,9126,95.06,TRUE,Zone 7
RTY IND BU,8825365,PES University Electronic City,ROTARACT CLUB,University,Ruma Mondal,3191,7,16,India,1,92.68,7,Yes,Yes,8897,8897,8897,92.68,TRUE,Zone 7
RTY IND BU,8826292,Maharani Lakshmi Ammanni College,ROTARACT CLUB,University,Ruma Mondal,3191,7,16,India,1,88.5,7,No,Yes,8496,8496,8496,88.5,TRUE,Zone 7
RTY IND BU,8827943,S-VYASA,ROTARACT CLUB,University,Ruma Mondal,3191,7,15,India,1,82.97,7,Yes,Yes,7965,7965,7965,82.97,TRUE,Zone 7
RTY IND BU,8824329,A P S College of Engineering,ROTARACT CLUB,University,Ruma Mondal,3191,7,15,India,1,82.97,7,No,Yes,7965,7965,7965,82.97,TRUE,Zone 7
RTY IND BU,8826343,BSVP First Grade College,ROTARACT CLUB,University,Ruma Mondal,3191,7,7,India,2,75.72,7,No,Yes,7269,7269,7269,75.72,TRUE,Zone 7
RTY IND BU,8827817,Krupanidhi College of Commerce & Management,ROTARACT CLUB,University,Ruma Mondal,3191,7,12,India,1,66.38,7,Yes,Yes,6372,6372,6372,66.38,FALSE,Zone 7
RTY IND BU,8824377,NMIT-MBA,ROTARACT CLUB,University,Ruma Mondal,3191,7,8,India,1,65.16,7,No,Yes,6255,6255,6255,65.16,FALSE,Zone 7
RTY IND BU,217504,"Govt. First Grade College, Ramanagara",ROTARACT CLUB,University,Ruma Mondal,3191,7,6,India,1,33.19,7,No,Yes,3186,3186,3186,33.19,FALSE,Zone 7
RTY IND BU,8824472,St. Francis de Sales College,ROTARACT CLUB,University,Ruma Mondal,3191,7,2,India,3,26.73,7,No,Yes,2566,2566,2566,26.73,FALSE,Zone 7
RTY IND BU,91519,Bangalore South Parade,ROTARACT CLUB,Community,Ruma Mondal,3191,7,2,India,1,17.7,7,Yes,Yes,1699,1699,1699,17.7,FALSE,Zone 7
RTY IND BU,8826961,AMC Engineering College,ROTARACT CLUB,University,Ruma Mondal,3191,7,3,India,1,16.59,7,No,Yes,1593,1593,1593,16.59,FALSE,Zone 7
RTY IND BU,8826511,Yenepoya,ROTARACT CLUB,University,Ruma Mondal,3192,7,65,India,1,505.42,7,No,Yes,48520,48520,48520,505.42,TRUE,Zone 7
RTY IND BU,8827585,Sri Guru Sai First Grade College,ROTARACT CLUB,University,Ruma Mondal,3192,7,45,India,1,248.91,7,No,Yes,23895,23895,23895,248.91,TRUE,Zone 7
RTY IND BU,8826946,Aditya Institute of Management Studies,ROTARACT CLUB,University,Ruma Mondal,3192,7,44,India,1,243.38,7,Yes,Yes,23364,23364,23364,243.38,TRUE,Zone 7
RTY IND BU,8827752,Dhanwantri Institutions,ROTARACT CLUB,University,Ruma Mondal,3192,7,39,India,1,215.72,7,Yes,Yes,20709,20709,20709,215.72,TRUE,Zone 7
RTY IND BU,8827247,M. S. Engineering College,ROTARACT CLUB,University,Ruma Mondal,3192,7,36,India,1,207.49,7,No,Yes,19919,19919,19919,207.49,TRUE,Zone 7
RTY IND BU,8823940,VBR College,ROTARACT CLUB,University,Ruma Mondal,3192,7,19,India,2,190.81,7,No,Yes,18318,18318,18318,190.81,TRUE,Zone 7
RTY IND BU,8826766,Bangalore Nandini,ROTARACT CLUB,Community,Ruma Mondal,3192,7,20,India,1,177,7,No,Yes,16992,16992,16992,177,TRUE,Zone 7
RTY IND BU,8826693,Christ University Central Campus,ROTARACT CLUB,University,Ruma Mondal,3192,7,30,India,1,170.58,7,Yes,Yes,16376,16376,16376,170.58,TRUE,Zone 7
RTY IND BU,8827575,United International Business School,ROTARACT CLUB,University,Ruma Mondal,3192,7,30,India,1,165.94,7,Yes,Yes,15930,15930,15930,165.94,TRUE,Zone 7
RTY IND BU,8827782,NBC College,ROTARACT CLUB,University,Ruma Mondal,3192,7,27,India,1,149.34,7,No,Yes,14337,14337,14337,149.34,TRUE,Zone 7
RTY IND BU,8826418,GITAM Bengaluru,ROTARACT CLUB,University,Ruma Mondal,3192,7,12,India,2,134.69,7,No,Yes,12930,12930,12930,134.69,TRUE,Zone 7
RTY IND BU,8826279,Sree Siddaganga First Grade College,ROTARACT CLUB,University,Ruma Mondal,3192,7,12,India,2,129.81,7,No,Yes,12462,12462,12462,129.81,TRUE,Zone 7
RTY IND BU,8826201,Sri Basaveshwara First Grade College,ROTARACT CLUB,University,Ruma Mondal,3192,7,12,India,2,129.81,7,No,Yes,12462,12462,12462,129.81,TRUE,Zone 7
RTY IND BU,8827481,Bengaluru Compassion Crew,ROTARACT CLUB,Community,Ruma Mondal,3192,7,14,India,1,123.9,7,No,Yes,11894,11894,11894,123.9,TRUE,Zone 7
RTY IND BU,8827608,Koshys Institute of Management Studies Autonomous,ROTARACT CLUB,University,Ruma Mondal,3192,7,20,India,1,110.63,7,Yes,Yes,10620,10620,10620,110.63,TRUE,Zone 7
RTY IND BU,8827603,Sahakaranagar,ROTARACT CLUB,Community,Ruma Mondal,3192,7,12,India,1,106.2,7,Yes,Yes,10195,10195,10195,106.2,TRUE,Zone 7
RTY IND BU,8825097,Bangalore Bhuvaneshwari Nagar,ROTARACT CLUB,Community,Ruma Mondal,3192,7,11,India,1,104.76,7,Yes,Yes,10057,10057,10057,104.76,TRUE,Zone 7
RTY IND BU,8826703,Ambedkar Institute of Technology,ROTARACT CLUB,University,Ruma Mondal,3192,7,16,India,1,89.89,7,No,Yes,8629,8629,8629,89.89,TRUE,Zone 7
RTY IND BU,8824314,St. Claret College,ROTARACT CLUB,University,Ruma Mondal,3192,7,13,India,4,88.33,7,Yes,Yes,8480,8480,8480,88.33,TRUE,Zone 7
RTY IND BU,8827620,HKES Sree Veerendra Patil Degree College,ROTARACT CLUB,University,Ruma Mondal,3192,7,15,India,1,84.83,7,Yes,Yes,8144,8144,8144,84.83,TRUE,Zone 7
RTY IND BU,8173,Bangalore R.T. Nagar,ROTARACT CLUB,Community,Ruma Mondal,3192,7,9,India,1,83.36,7,No,Yes,8003,8003,8003,83.36,TRUE,Zone 7
RTY IND BU,8827415,HKBK Group of Institutions,ROTARACT CLUB,University,Ruma Mondal,3192,7,15,India,1,82.97,7,Yes,Yes,7965,7965,7965,82.97,TRUE,Zone 7
RTY IND BU,8827053,Siddaganga Institute of Technology Tumakuru,ROTARACT CLUB,University,Ruma Mondal,3192,7,15,India,1,82.97,7,Yes,Yes,7965,7965,7965,82.97,TRUE,Zone 7
RTY IND BU,8826801,St. Annes Degree College for Women,ROTARACT CLUB,University,Ruma Mondal,3192,7,14,India,1,77.44,7,No,Yes,7434,7434,7434,77.44,TRUE,Zone 7
RTY IND BU,216046,Bishop Cotton Yelahanka,ROTARACT CLUB,University,Ruma Mondal,3192,7,3,India,4,63.05,7,No,Yes,6053,6053,6053,63.05,FALSE,Zone 7
RTY IND BU,8826631,Bengaluru Avinya,ROTARACT CLUB,Community,Ruma Mondal,3192,7,5,India,1,44.25,7,No,Yes,4248,4248,4248,44.25,FALSE,Zone 7
RTY IND BU,214320,GEMs B School,ROTARACT CLUB,University,Ruma Mondal,3192,7,5,India,1,30.44,7,No,Yes,2922,2922,2922,30.44,FALSE,Zone 7
RTY IND BU,61077,Baldwin Women's Methodist College,ROTARACT CLUB,University,Ruma Mondal,3192,7,5,India,1,28.59,7,No,Yes,2745,2745,2745,28.59,FALSE,Zone 7
RTY IND BU,8824484,Agragami Degree College,ROTARACT CLUB,University,Ruma Mondal,3192,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,8824042,St Pauls College,ROTARACT CLUB,University,Ruma Mondal,3192,7,1,India,4,21.02,7,No,Yes,2018,2018,2018,21.02,FALSE,Zone 7
RTY IND BU,8827730,Nandha Dental College and Hospital,ROTARACT CLUB,University,Ruma Mondal,3203,5,77,India,1,425.91,5,Yes,Yes,40887,40887,40887,425.91,TRUE,Zone 5
RTY IND BU,8827322,Shree Venkateshwara Hi-Tech Engineering College,ROTARACT CLUB,University,Ruma Mondal,3203,5,40,India,1,221.25,5,Yes,Yes,21240,21240,21240,221.25,TRUE,Zone 5
RTY IND BU,52125,Sree Saraswathi Thyagaraja College,ROTARACT CLUB,University,Ruma Mondal,3203,5,26,India,1,190.74,5,Yes,Yes,18311,18311,18311,190.74,TRUE,Zone 5
RTY IND BU,8827631,Dr. RV Arts and Science College,ROTARACT CLUB,University,Ruma Mondal,3203,5,34,India,1,188.06,5,Yes,Yes,18054,18054,18054,188.06,TRUE,Zone 5
RTY IND BU,8827566,Erode College of Law,ROTARACT CLUB,University,Ruma Mondal,3203,5,31,India,1,171.47,5,Yes,Yes,16461,16461,16461,171.47,TRUE,Zone 5
RTY IND BU,77961,Erode Central,ROTARACT CLUB,Community,Ruma Mondal,3203,5,16,India,1,158.65,5,No,Yes,15230,15230,15230,158.65,TRUE,Zone 5
RTY IND BU,8827579,Dr. R.A.N.M. Arts and Science College,ROTARACT CLUB,University,Ruma Mondal,3203,5,27,India,1,149.34,5,Yes,Yes,14337,14337,14337,149.34,TRUE,Zone 5
RTY IND BU,218162,Erode Cosmos,ROTARACT CLUB,Community,Ruma Mondal,3203,5,14,India,1,135.76,5,Yes,Yes,13033,13033,13033,135.76,TRUE,Zone 5
RTY IND BU,8827311,Shree Venkateshwara Arts and Science (Co-education) College,ROTARACT CLUB,University,Ruma Mondal,3203,5,24,India,1,132.75,5,Yes,Yes,12744,12744,12744,132.75,TRUE,Zone 5
RTY IND BU,8823253,SIIMS,ROTARACT CLUB,University,Ruma Mondal,3203,5,20,India,1,110.63,5,No,Yes,10620,10620,10620,110.63,TRUE,Zone 5
RTY IND BU,8827593,Tirupur Redeemers,ROTARACT CLUB,Community,Ruma Mondal,3203,5,12,India,1,106.2,5,Yes,Yes,10195,10195,10195,106.2,TRUE,Zone 5
RTY IND BU,8827747,Bharathidasan College of Arts & Science,ROTARACT CLUB,University,Ruma Mondal,3203,5,17,India,1,94.03,5,No,Yes,9027,9027,9027,94.03,TRUE,Zone 5
RTY IND BU,8827757,Government Arts and Science College Thittamalai,ROTARACT CLUB,University,Ruma Mondal,3203,5,15,India,1,82.97,5,Yes,Yes,7965,7965,7965,82.97,TRUE,Zone 5
RTY IND BU,8827583,Government Erode Medical College,ROTARACT CLUB,University,Ruma Mondal,3203,5,15,India,1,82.97,5,No,Yes,7965,7965,7965,82.97,TRUE,Zone 5
RTY IND BU,8826705,Erode Turmeric City,ROTARACT CLUB,Community,Ruma Mondal,3203,5,6,India,1,59.03,5,Yes,Yes,5667,5667,5667,59.03,FALSE,Zone 5
RTY IND BU,8826931,Theeran Chinnamalai College of Arts and Science for Women,ROTARACT CLUB,University,Ruma Mondal,3203,5,9,India,1,49.78,5,No,Yes,4779,4779,4779,49.78,FALSE,Zone 5
RTY IND BU,8827602,Vellalar College of Pharmacy,ROTARACT CLUB,University,Ruma Mondal,3203,5,5,India,1,27.66,5,No,Yes,2655,2655,2655,27.66,FALSE,Zone 5
RTY IND BU,217635,Akshaya Institute of Management Studies,ROTARACT CLUB,University,Ruma Mondal,3203,5,1,India,4,21.02,5,No,Yes,2018,2018,2018,21.02,FALSE,Zone 5
RTY IND BU,8826841,Eminent Nilambur,ROTARACT CLUB,Community,Ruma Mondal,3204,5,22,India,1,194.7,5,Yes,Yes,18691,18691,18691,194.7,TRUE,Zone 5
RTY IND BU,8826707,Sir Syed College Thaliparamba,ROTARACT CLUB,University,Ruma Mondal,3204,5,22,India,2,139.43,5,Yes,Yes,13385,13385,13385,139.43,TRUE,Zone 5
RTY IND BU,8826796,Government College Kasaragod,ROTARACT CLUB,University,Ruma Mondal,3204,5,25,India,1,138.28,5,No,Yes,13275,13275,13275,138.28,TRUE,Zone 5
RTY IND BU,8826508,CSWA Kaloor Road,ROTARACT CLUB,University,Ruma Mondal,3204,5,12,India,2,129.81,5,No,Yes,12462,12462,12462,129.81,TRUE,Zone 5
RTY IND BU,8826512,CSWA Cybercity,ROTARACT CLUB,University,Ruma Mondal,3204,5,12,India,3,129.81,5,No,Yes,12462,12462,12462,129.81,TRUE,Zone 5
RTY IND BU,217975,CALICUT CENTRAL,ROTARACT CLUB,Community,Ruma Mondal,3204,5,13,India,1,115.05,5,No,Yes,11045,11045,11045,115.05,TRUE,Zone 5
RTY IND BU,8826920,Mahe Institute of Dental Sciences,ROTARACT CLUB,University,Ruma Mondal,3204,5,20,India,1,110.63,5,Yes,Yes,10620,10620,10620,110.63,TRUE,Zone 5
RTY IND BU,8826958,Airborne College of Aviation and Management Studies,ROTARACT CLUB,University,Ruma Mondal,3204,5,20,India,1,110.63,5,Yes,Yes,10620,10620,10620,110.63,TRUE,Zone 5
RTY IND BU,8826818,Calicut Eyes Institute of Ophthalmology Mukkam,ROTARACT CLUB,University,Ruma Mondal,3204,5,16,India,1,88.5,5,No,Yes,8496,8496,8496,88.5,TRUE,Zone 5
RTY IND BU,216695,Madayi Co-operative Arts & Science College,ROTARACT CLUB,University,Ruma Mondal,3204,5,14,India,1,84.41,5,No,Yes,8103,8103,8103,84.41,TRUE,Zone 5
RTY IND BU,8827359,NTTF Tellicherry,ROTARACT CLUB,University,Ruma Mondal,3204,5,15,India,1,82.97,5,Yes,Yes,7965,7965,7965,82.97,TRUE,Zone 5
RTY IND BU,8827317,KUFOS College of Fisheries Payyanur,ROTARACT CLUB,University,Ruma Mondal,3204,5,15,India,1,82.97,5,Yes,Yes,7965,7965,7965,82.97,TRUE,Zone 5
RTY IND BU,215554,Payyanur Mid Town,ROTARACT CLUB,Community,Ruma Mondal,3204,5,2,India,4,67.25,5,No,Yes,6456,6456,6456,67.25,FALSE,Zone 5
RTY IND BU,8824336,Calicut Cybercity Future,ROTARACT CLUB,Community,Ruma Mondal,3204,5,1,India,4,33.63,5,No,Yes,3228,3228,3228,33.63,FALSE,Zone 5
RTY IND BU,8824316,Calicut Cybercity Youth,ROTARACT CLUB,Community,Ruma Mondal,3204,5,1,India,4,33.63,5,No,Yes,3228,3228,3228,33.63,FALSE,Zone 5
RTY IND BU,217978,"Calicut Central SDSMW College, Vellannur",ROTARACT CLUB,Community,Ruma Mondal,3204,5,1,India,4,33.63,5,No,Yes,3228,3228,3228,33.63,FALSE,Zone 5
RTY IND BU,217856,Manjeri,ROTARACT CLUB,Community,Ruma Mondal,3204,5,1,India,4,33.63,5,No,Yes,3228,3228,3228,33.63,FALSE,Zone 5
RTY IND BU,8824155,Calicut City,ROTARACT CLUB,Community,Ruma Mondal,3204,5,1,India,4,33.63,5,No,Yes,3228,3228,3228,33.63,FALSE,Zone 5
RTY IND BU,8824826,SNES IMSAR,ROTARACT CLUB,University,Ruma Mondal,3204,5,1,India,4,21.02,5,No,Yes,2018,2018,2018,21.02,FALSE,Zone 5
RTY IND BU,8823415,Rajive Gandhi Institute of Speech & Hearing,ROTARACT CLUB,University,Ruma Mondal,3204,5,1,India,4,21.02,5,No,Yes,2018,2018,2018,21.02,FALSE,Zone 5
RTY IND BU,216747,Gurudev College,ROTARACT CLUB,University,Ruma Mondal,3204,5,1,India,3,15.92,5,No,Yes,1528,1528,1528,15.92,FALSE,Zone 5
RTY IND BU,218036,"NSS Unit Women's Polytechnic College, Muthathi, Payyanur",ROTARACT CLUB,University,Ruma Mondal,3204,5,1,India,3,15.92,5,No,Yes,1528,1528,1528,15.92,FALSE,Zone 5
RTY IND BU,8827891,Sahrdaya College of Advanced Studies Autonomous,ROTARACT CLUB,University,Ruma Mondal,3205,5,21,India,1,116.16,5,Yes,Yes,11151,11151,11151,116.16,TRUE,Zone 5
RTY IND BU,8827882,Prajyoti Niketan College,ROTARACT CLUB,University,Ruma Mondal,3205,5,20,India,1,110.63,5,Yes,Yes,10620,10620,10620,110.63,TRUE,Zone 5
RTY IND BU,8826901,error EHEIO,ROTARACT CLUB,University,Ruma Mondal,3205,5,20,India,1,110.63,5,No,Yes,10620,10620,10620,110.63,TRUE,Zone 5
RTY IND BU,8824770,KMEA,ROTARACT CLUB,University,Ruma Mondal,3205,5,11,India,1,60.84,5,No,Yes,5841,5841,5841,60.84,FALSE,Zone 5
RTY IND BU,8827225,Dhaanish Ahmed Institute of Technology,ROTARACT CLUB,University,Ruma Mondal,3206,5,51,India,1,282.09,5,Yes,Yes,27081,27081,27081,282.09,TRUE,Zone 5
RTY IND BU,214199,Western Valley,ROTARACT CLUB,Community,Ruma Mondal,3206,5,24,India,1,238.34,5,Yes,Yes,22881,22881,22881,238.34,TRUE,Zone 5
RTY IND BU,215499,Nehru Institute of Engineering and Technology,ROTARACT CLUB,University,Ruma Mondal,3206,5,11,India,3,168.53,5,Yes,Yes,16179,16179,16179,168.53,TRUE,Zone 5
RTY IND BU,8827345,Coimbatore Infra,ROTARACT CLUB,Community,Ruma Mondal,3206,5,17,India,1,164.53,5,No,Yes,15795,15795,15795,164.53,TRUE,Zone 5
RTY IND BU,8824398,PPG Institute Of Technology,ROTARACT CLUB,University,Ruma Mondal,3206,5,20,India,1,149.19,5,No,Yes,14322,14322,14322,149.19,TRUE,Zone 5
RTY IND BU,8827255,KGiSL Institute of Technology,ROTARACT CLUB,University,Ruma Mondal,3206,5,20,India,1,145.01,5,Yes,Yes,13921,13921,13921,145.01,TRUE,Zone 5
RTY IND BU,8824668,Karpagam Institute of Technology,ROTARACT CLUB,University,Ruma Mondal,3206,5,22,India,1,143.99,5,No,Yes,13823,13823,13823,143.99,TRUE,Zone 5
RTY IND BU,92157,Kovai Knights,ROTARACT CLUB,Community,Ruma Mondal,3206,5,15,India,1,143.13,5,Yes,Yes,13740,13740,13740,143.13,TRUE,Zone 5
RTY IND BU,214318,Coimbatore-Vadavalli,ROTARACT CLUB,Community,Ruma Mondal,3206,5,16,India,1,141.6,5,No,Yes,13594,13594,13594,141.6,TRUE,Zone 5
RTY IND BU,8826821,Atlanta College,ROTARACT CLUB,University,Ruma Mondal,3206,5,20,India,2,126.76,5,No,Yes,12169,12169,12169,126.76,TRUE,Zone 5
RTY IND BU,218054,Happy Valley,ROTARACT CLUB,University,Ruma Mondal,3206,5,14,India,1,112.28,5,No,Yes,10779,10779,10779,112.28,TRUE,Zone 5
RTY IND BU,8827856,Akshaya College of Arts and Science,ROTARACT CLUB,University,Ruma Mondal,3206,5,20,India,1,110.63,5,Yes,Yes,10620,10620,10620,110.63,TRUE,Zone 5
RTY IND BU,8827000,JCT College of Arts and Science,ROTARACT CLUB,University,Ruma Mondal,3206,5,20,India,1,110.63,5,Yes,Yes,10620,10620,10620,110.63,TRUE,Zone 5
RTY IND BU,8827316,Coimbatore Smartcity Umeed,ROTARACT CLUB,Community,Ruma Mondal,3206,5,12,India,1,106.2,5,No,Yes,10195,10195,10195,106.2,TRUE,Zone 5
RTY IND BU,8824429,Karpagam College of Pharmacy,ROTARACT CLUB,University,Ruma Mondal,3206,5,16,India,1,102.9,5,No,Yes,9878,9878,9878,102.9,TRUE,Zone 5
RTY IND BU,8826997,JCT Polytechnic College,ROTARACT CLUB,University,Ruma Mondal,3206,5,18,India,1,99.56,5,Yes,Yes,9558,9558,9558,99.56,TRUE,Zone 5
RTY IND BU,216420,Monarks IIVM,ROTARACT CLUB,University,Ruma Mondal,3206,5,17,India,1,98.68,5,No,Yes,9473,9473,9473,98.68,TRUE,Zone 5
RTY IND BU,92358,Akshaya College of Engineering & Technology,ROTARACT CLUB,University,Ruma Mondal,3206,5,17,India,1,94.03,5,No,Yes,9027,9027,9027,94.03,TRUE,Zone 5
RTY IND BU,8824212,United College of Pharmacy,ROTARACT CLUB,University,Ruma Mondal,3206,5,15,India,2,90.92,5,No,Yes,8728,8728,8728,90.92,TRUE,Zone 5
RTY IND BU,8826991,JCT College of Engineering and Technology,ROTARACT CLUB,University,Ruma Mondal,3206,5,15,India,1,82.97,5,Yes,Yes,7965,7965,7965,82.97,TRUE,Zone 5
RTY IND BU,8824445,United College of Nursing,ROTARACT CLUB,University,Ruma Mondal,3206,5,13,India,1,82.59,5,No,Yes,7929,7929,7929,82.59,TRUE,Zone 5
RTY IND BU,215901,Yuvakshetra,ROTARACT CLUB,University,Ruma Mondal,3206,5,3,India,4,63.05,5,No,Yes,6053,6053,6053,63.05,FALSE,Zone 5
RTY IND BU,216632,KSG College of Arts and Science,ROTARACT CLUB,University,Ruma Mondal,3206,5,3,India,4,63.05,5,No,Yes,6053,6053,6053,63.05,FALSE,Zone 5
RTY IND BU,8823824,Cochin Lords,ROTARACT CLUB,Community,Ruma Mondal,3206,5,2,India,3,50.93,5,No,Yes,4889,4889,4889,50.93,FALSE,Zone 5
RTY IND BU,218263,Cochin Airport,ROTARACT CLUB,Community,Ruma Mondal,3206,5,2,India,3,50.93,5,No,Yes,4889,4889,4889,50.93,FALSE,Zone 5
RTY IND BU,8824416,Rathinam College of Arts and Science,ROTARACT CLUB,University,Ruma Mondal,3206,5,8,India,1,44.25,5,No,Yes,4248,4248,4248,44.25,FALSE,Zone 5
RTY IND BU,217566,Ahalia ASO,ROTARACT CLUB,University,Ruma Mondal,3206,5,2,India,4,42.03,5,No,Yes,4035,4035,4035,42.03,FALSE,Zone 5
RTY IND BU,214548,Prayaga Vypin Island,ROTARACT CLUB,University,Ruma Mondal,3206,5,2,India,4,42.03,5,No,Yes,4035,4035,4035,42.03,FALSE,Zone 5
RTY IND BU,212470,Sankara College of Science and Commerce,ROTARACT CLUB,University,Ruma Mondal,3206,5,4,India,1,22.13,5,No,Yes,2124,2124,2124,22.13,FALSE,Zone 5
RTY IND BU,8824204,Little Flower College,ROTARACT CLUB,University,Ruma Mondal,3206,5,1,India,4,21.02,5,No,Yes,2018,2018,2018,21.02,FALSE,Zone 5
RTY IND BU,8823951,TIST,ROTARACT CLUB,University,Ruma Mondal,3206,5,1,India,4,21.02,5,No,Yes,2018,2018,2018,21.02,FALSE,Zone 5
RTY IND BU,217565,Ahalia ASM,ROTARACT CLUB,University,Ruma Mondal,3206,5,1,India,4,21.02,5,No,Yes,2018,2018,2018,21.02,FALSE,Zone 5
RTY IND BU,8824205,Vimala College,ROTARACT CLUB,University,Ruma Mondal,3206,5,1,India,4,21.02,5,No,Yes,2018,2018,2018,21.02,FALSE,Zone 5
RTY IND BU,8824951,Nirmala Arts & Science College,ROTARACT CLUB,University,Ruma Mondal,3206,5,1,India,4,21.02,5,No,Yes,2018,2018,2018,21.02,FALSE,Zone 5
RTY IND BU,8824388,Nirmala College for Women,ROTARACT CLUB,University,Ruma Mondal,3206,5,2,India,1,12.92,5,No,Yes,1240,1240,1240,12.92,FALSE,Zone 5
RTY IND BU,8827777,Mylechal,ROTARACT CLUB,Community,Ruma Mondal,3211,5,20,India,1,177,5,Yes,Yes,16992,16992,16992,177,TRUE,Zone 5
RTY IND BU,8827822,Aryanadu,ROTARACT CLUB,Community,Ruma Mondal,3211,5,18,India,1,159.3,5,Yes,Yes,15293,15293,15293,159.3,TRUE,Zone 5
RTY IND BU,8826503,Trivandrum Phoenix,ROTARACT CLUB,Community,Ruma Mondal,3211,5,17,India,1,150.45,5,No,Yes,14443,14443,14443,150.45,TRUE,Zone 5
RTY IND BU,8827540,Girideepam Institute of Advanced Learning,ROTARACT CLUB,University,Ruma Mondal,3211,5,27,India,1,149.34,5,No,Yes,14337,14337,14337,149.34,TRUE,Zone 5
RTY IND BU,8827741,Punalal,ROTARACT CLUB,Community,Ruma Mondal,3211,5,16,India,1,141.6,5,Yes,Yes,13594,13594,13594,141.6,TRUE,Zone 5
RTY IND BU,8827743,Karode,ROTARACT CLUB,Community,Ruma Mondal,3211,5,15,India,1,132.75,5,Yes,Yes,12744,12744,12744,132.75,TRUE,Zone 5
RTY IND BU,8827920,Venjaramoodu,ROTARACT CLUB,Community,Ruma Mondal,3211,5,14,India,1,123.9,5,Yes,Yes,11894,11894,11894,123.9,TRUE,Zone 5
RTY IND BU,8827816,Kollam City,ROTARACT CLUB,Community,Ruma Mondal,3211,5,13,India,1,115.05,5,Yes,Yes,11045,11045,11045,115.05,TRUE,Zone 5
RTY IND BU,8827864,Saraswathy College of Nursing,ROTARACT CLUB,University,Ruma Mondal,3211,5,20,India,1,110.63,5,Yes,Yes,10620,10620,10620,110.63,TRUE,Zone 5
RTY IND BU,8827695,The Dale View College of Pharmacy and Research Centre,ROTARACT CLUB,University,Ruma Mondal,3211,5,20,India,1,110.63,5,Yes,Yes,10620,10620,10620,110.63,TRUE,Zone 5
RTY IND BU,8827437,Quilon East,ROTARACT CLUB,Community,Ruma Mondal,3211,5,12,India,1,106.2,5,Yes,Yes,10195,10195,10195,106.2,TRUE,Zone 5
RTY IND BU,8827539,Trivandrum Central,ROTARACT CLUB,Community,Ruma Mondal,3211,5,12,India,1,106.2,5,No,Yes,10195,10195,10195,106.2,TRUE,Zone 5
RTY IND BU,8827749,The Dale View College of Paramedical Sciences,ROTARACT CLUB,University,Ruma Mondal,3211,5,15,India,1,82.97,5,Yes,Yes,7965,7965,7965,82.97,TRUE,Zone 5
RTY IND BU,8823859,Trivandrum Residency,ROTARACT CLUB,Community,Ruma Mondal,3211,5,1,India,4,33.63,5,No,Yes,3228,3228,3228,33.63,FALSE,Zone 5
RTY IND BU,8823874,Kovalam,ROTARACT CLUB,Community,Ruma Mondal,3211,5,1,India,3,25.47,5,No,Yes,2445,2445,2445,25.47,FALSE,Zone 5
RTY IND BU,218635,Udiyankulangara,ROTARACT CLUB,Community,Ruma Mondal,3211,5,1,India,3,25.47,5,No,Yes,2445,2445,2445,25.47,FALSE,Zone 5
RTY IND BU,8824150,Loyola College Trivandrum,ROTARACT CLUB,University,Ruma Mondal,3211,5,1,India,4,21.02,5,No,Yes,2018,2018,2018,21.02,FALSE,Zone 5
RTY IND BU,8827058,Chrisanta at The Dale View,ROTARACT CLUB,University,Ruma Mondal,3211,5,1,India,1,5.53,5,No,Yes,531,531,531,5.53,FALSE,Zone 5
RTY IND BU,8827529,Syed Ammal School of Nursing,ROTARACT CLUB,University,Ruma Mondal,3212,5,40,India,1,221.25,5,Yes,Yes,21240,21240,21240,221.25,TRUE,Zone 5
RTY IND BU,8826960,Virudhunagar Village Kings,ROTARACT CLUB,Community,Ruma Mondal,3212,5,18,India,1,159.3,5,Yes,Yes,15293,15293,15293,159.3,TRUE,Zone 5
RTY IND BU,8827612,Ramnad Corallites,ROTARACT CLUB,Community,Ruma Mondal,3212,5,15,India,1,132.75,5,Yes,Yes,12744,12744,12744,132.75,TRUE,Zone 5
RTY IND BU,8826695,Ramco Institute of Technology,ROTARACT CLUB,University,Ruma Mondal,3212,5,12,India,3,129.81,5,No,Yes,12462,12462,12462,129.81,TRUE,Zone 5
RTY IND BU,8826357,Government Law College Ramanathapuram,ROTARACT CLUB,University,Ruma Mondal,3212,5,12,India,2,129.81,5,No,Yes,12462,12462,12462,129.81,TRUE,Zone 5
RTY IND BU,90621,error Taipei Songzhi,ROTARACT CLUB,University,Ruma Mondal,3212,5,7,India,2,75.72,5,No,Yes,7269,7269,7269,75.72,TRUE,Zone 5
